-2.589398035051800884e-01,-2.908528150666885859e-01,0.000000000000000000e+00,-2.620895221878545307e-03,2.921021072693917066e-03,-6.598439327691733858e-02,-1.553638803988868311e+01,-1.745116871257553370e+01,0.000000000000000000e+00,-3.136975791164801630e-01,3.468910163030619054e-01,-3.920357118322643331e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-2.024231905346710221e+02,-4.660916411966604187e+02,-5.235350613772661745e+02,0.000000000000000000e+00
-4.448746054612245926e-01,-5.043964295890863703e-01,0.000000000000000000e+00,1.619445020487037812e-01,-1.663818367666367315e-01,2.012341034653703509e-01,4.380296767896390442e+00,4.638548342412630809e+00,0.000000000000000000e+00,1.100297497043449901e+01,-1.121182929524799654e+01,1.924246480668223214e+01,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,1.587486172965040396e+03,5.975005442335520911e+02,6.626915116496450082e+02,0.000000000000000000e+00
-3.846395635849984562e-01,-4.442175353615464561e-01,0.000000000000000000e+00,4.679915520182627020e-01,-4.771453797055051349e-01,7.129499676701173128e-01,-7.661618546733015567e-01,-1.027779015164029586e+00,0.000000000000000000e+00,7.445494373996494275e+00,-7.494695878058729832e+00,1.139579282244239344e+01,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-5.007390140562841339e+02,-1.543937586770907728e+02,-1.699898207272997865e+02,0.000000000000000000e+00
-4.056295234284759132e-01,-4.746175045988652585e-01,0.000000000000000000e+00,7.148053293242477846e-01,-7.255392085881054998e-01,1.084681502602898195e+00,-4.933150001087401315e-01,-7.962863895172830331e-01,0.000000000000000000e+00,7.362982461948044843e+00,-7.408538728145344088e+00,1.090893166209994547e+01,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-8.010800473325199178e+00,8.185405636936851081e+00,6.944778769402401686e+00,0.000000000000000000e+00
-4.284516598262760323e-01,-5.091600328717987844e-01,0.000000000000000000e+00,9.516875205846307972e-01,-9.634034883335167443e-01,1.425811390191662476e+00,-8.759552740853526753e-01,-1.276192676718909569e+00,0.000000000000000000e+00,6.846190718361786942e+00,-6.859060810045210843e+00,9.564430290016732172e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-6.730742947365914119e+01,-1.147920821929837309e+01,-1.439718861604878697e+01,0.000000000000000000e+00
-4.590635609037038711e-01,-5.545295535734967585e-01,0.000000000000000000e+00,1.175059623172822310e+00,-1.186908933160867541e+00,1.730445547617184721e+00,-9.607265632037330638e-01,-1.445914042700370938e+00,0.000000000000000000e+00,6.553678592447542250e+00,-6.548726243770190081e+00,8.717600560754089400e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-3.462679758094390081e+01,-2.543138673551409212e+00,-5.091640979443837089e+00,0.000000000000000000e+00
-4.922667362209307562e-01,-6.054743071177963731e-01,0.000000000000000000e+00,1.388586724185883359e+00,-1.399980805967460107e+00,2.007559690370982253e+00,-1.031431271109025660e+00,-1.610694996536666368e+00,0.000000000000000000e+00,6.255470804834677878e+00,-6.233124004736374957e+00,7.913614759228775775e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-3.327935278846280198e+01,-2.121141237158782999e+00,-4.943428615088868661e+00,0.000000000000000000e+00
-5.270323271156936995e-01,-6.612850698297657592e-01,0.000000000000000000e+00,1.592656566136173124e+00,-1.603065794394233690e+00,2.259440820348212586e+00,-1.054489921499901950e+00,-1.737872110988258001e+00,0.000000000000000000e+00,5.986653071685097416e+00,-5.950013784821297058e+00,7.203431066301844155e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-2.800878543212884253e+01,-6.917595117262878013e-01,-3.815313433547761424e+00,0.000000000000000000e+00
-5.621304439360818028e-01,-7.211068388234859183e-01,0.000000000000000000e+00,1.787885194584003967e+00,-1.796865560177817622e+00,2.488526720228567246e+00,-1.051399360000533800e+00,-1.851350595715517855e+00,0.000000000000000000e+00,5.725239152875356119e+00,-5.676320481073276802e+00,6.545938120105195601e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-2.568436428079843026e+01,9.271684498105151051e-02,-3.404354541817788959e+00,0.000000000000000000e+00
-5.967201227385956486e-01,-7.845449940264159761e-01,0.000000000000000000e+00,1.974523485631854314e+00,-1.981701344862594638e+00,2.696489583977183191e+00,-1.024004436647551142e+00,-1.954851561197664456e+00,0.000000000000000000e+00,5.471507099989611156e+00,-5.412497606372468795e+00,5.935990354433699601e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-2.361623154105370759e+01,8.218477005894800902e-01,-3.105028964464413566e+00,0.000000000000000000e+00
-6.300448758879266808e-01,-8.513456509933501337e-01,0.000000000000000000e+00,2.152781135905347032e+00,-2.157854960785632326e+00,2.884782729181380567e+00,-9.755255087703355033e-01,-2.053097155043633659e+00,0.000000000000000000e+00,5.222655460541949068e+00,-5.155673202194562599e+00,5.365677732164533253e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-2.207994322661506104e+01,1.454367836316477813e+00,-2.947367815379062783e+00,0.000000000000000000e+00
-6.614207737108444007e-01,-9.213761201230038500e-01,0.000000000000000000e+00,2.322814482556416316e+00,-2.325552762855753297e+00,3.054656541780945034e+00,-9.070954077861305143e-01,-2.148637383301682746e+00,0.000000000000000000e+00,4.978289953365000464e+00,-4.905395520329284942e+00,4.830723909487731227e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-2.078857133817658820e+01,2.052903029526142120e+00,-2.866206847741452624e+00,0.000000000000000000e+00
-6.901928597681645794e-01,-9.945733931632997349e-01,0.000000000000000000e+00,2.484764333135934589e+00,-2.485001719539575493e+00,3.207226622289905293e+00,-8.193184440009848579e-01,-2.243103552109440901e+00,0.000000000000000000e+00,4.737867831077962499e+00,-4.660947472863618657e+00,4.327337898156040197e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-1.972696843204015238e+01,2.633308913554372577e+00,-2.833985064232759310e+00,0.000000000000000000e+00
-7.157179882153510420e-01,-1.070908683144162543e+00,0.000000000000000000e+00,2.638750089811800148e+00,-2.636379613797530830e+00,3.343490303554594867e+00,-7.122979808402175594e-01,-2.336918543667671155e+00,0.000000000000000000e+00,4.500647805760565667e+00,-4.421295035394175343e+00,3.852231415781835366e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-1.888650481461084851e+01,3.210613894823024062e+00,-2.814449746746878755e+00,0.000000000000000000e+00
-7.373544479080424985e-01,-1.150341718456463935e+00,0.000000000000000000e+00,2.784851102830865788e+00,-2.779812313991226969e+00,3.464338072397326052e+00,-5.860155611650372798e-01,-2.428971756560931006e+00,0.000000000000000000e+00,4.264970088226751166e+00,-4.184359243991707444e+00,3.402306418378151065e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-1.832197345756451767e+01,3.788472590255412165e+00,-2.761596386797815050e+00,0.000000000000000000e+00
-7.544635242326479529e-01,-1.232757792434788779e+00,0.000000000000000000e+00,2.923064569082585162e+00,-2.915327450518858665e+00,3.570560654305437787e+00,-4.406679808458020542e-01,-2.515909563465609899e+00,0.000000000000000000e+00,4.027571241113053091e+00,-3.946329081977262732e+00,2.974705266992503372e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-1.814368884483290145e+01,4.360427409577055435e+00,-2.608134207140348160e+00,0.000000000000000000e+00
-7.664240267395372452e-01,-1.317878024370026768e+00,0.000000000000000000e+00,3.053239120188035116e+00,-3.042783272880910328e+00,3.662862220376569944e+00,-2.771079150374290423e-01,-2.591237229503277728e+00,0.000000000000000000e+00,3.782812592631756399e+00,-3.700858720725174411e+00,2.567127176734105731e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-1.852480275186643155e+01,4.906801974251188803e+00,-2.259829981130061505e+00,0.000000000000000000e+00
-7.726632178968121378e-01,-1.405151039218262676e+00,0.000000000000000000e+00,3.174999279477184189e+00,-3.161786142228528274e+00,3.741893430282564825e+00,-9.738755448379482482e-02,-2.645100503698469829e+00,0.000000000000000000e+00,3.522906284617758566e+00,-3.439188357899395143e+00,2.178686463334652323e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-1.962684200927034084e+01,5.391610816609024859e+00,-1.615898225855761927e+00,0.000000000000000000e+00
-7.727145006116165060e-01,-1.493702521423877938e+00,0.000000000000000000e+00,3.287749066970922396e+00,-3.271682820943642600e+00,3.808321408804116182e+00,9.417771315680723010e-02,-2.667972563530761398e+00,0.000000000000000000e+00,3.242432377255941578e+00,-3.154513789908806043e+00,1.811212264114828052e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-2.127112170763684773e+01,5.746958029218063757e+00,-6.861617949687408569e-01,0.000000000000000000e+00
-7.663283676401758671e-01,-1.582531348463880327e+00,0.000000000000000000e+00,3.390939323440774977e+00,-3.371817210435513967e+00,3.862915874651097425e+00,2.888746639337531619e-01,-2.661760747131561189e+00,0.000000000000000000e+00,2.949609897658873603e+00,-2.853488261430081607e+00,1.468838778415506585e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-2.240518166192531879e+01,5.840908523308378619e+00,1.863544919760199703e-01,0.000000000000000000e+00
-7.536483801559489271e-01,-1.671053165501262372e+00,0.000000000000000000e+00,3.484631126809691448e+00,-3.462106872227144638e+00,3.906540179135845836e+00,4.718277321962008886e-01,-2.649554736811066569e+00,0.000000000000000000e+00,2.672753376522555069e+00,-2.563899585628866440e+00,1.152840717294141948e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-2.142937841718969949e+01,5.488592047873431135e+00,3.661803096148745218e-01,0.000000000000000000e+00
-7.192706459652784545e-01,-1.672049060464469772e+00,0.000000000000000000e+00,3.547330491972656485e+00,-3.519178985143607274e+00,3.942719688325734051e+00,1.590781299722091813e+00,2.589543429869481717e+00,0.000000000000000000e+00,1.100053840294227259e+00,-8.527012878916124805e-01,1.019380261450994363e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-1.286772638432967426e+02,3.356860702577672129e+01,1.571729450004164050e+02,0.000000000000000000e+00
-6.686295521142618936e-01,-1.587088588303337877e+00,0.000000000000000000e+00,3.578090354378540727e+00,-3.540661820016921091e+00,3.971692958077127855e+00,1.447716400565558725e+00,2.508103155335877243e+00,0.000000000000000000e+00,7.493437161351358400e-01,-4.333452245798234403e-01,7.135561155392520227e-01,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-3.009656711580142385e+01,-4.291946974695991734e+00,-2.443208236008119982e+00,0.000000000000000000e+00
-6.178357506325863335e-01,-1.487414085504304095e+00,0.000000000000000000e+00,3.595685109655642364e+00,-3.545473060488885331e+00,3.989851875040667739e+00,1.599895720200440241e+00,3.472265843278167008e+00,0.000000000000000000e+00,3.115634933553525499e-01,1.476339320001045230e-01,3.664772203823113417e-01,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-4.022739678610912506e+01,4.565379589046451692e+00,2.892488063826868938e+01,0.000000000000000000e+00
-5.636812328254007243e-01,-1.365714647832722450e+00,0.000000000000000000e+00,3.602633276373274462e+00,-3.535602968670637836e+00,3.995987640655417561e+00,1.649371061187914433e+00,3.829669447961984385e+00,0.000000000000000000e+00,1.081901521476588690e-01,4.453048320130649218e-01,-4.387797336861085605e-03,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-2.014437819200711388e+01,1.484260229624240424e+00,1.072210814051450178e+01,0.000000000000000000e+00
-5.077312588636061497e-01,-1.233865979194944895e+00,0.000000000000000000e+00,3.604704281626483819e+00,-3.518344354331762958e+00,3.989778197997341902e+00,1.707627019981291960e+00,4.081249130585273832e+00,0.000000000000000000e+00,1.754401170515132447e-02,5.900533120570480294e-01,-3.713983254265025291e-01,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,-9.808719797042487087e+00,1.747678763801340907e+00,7.547390478698689620e+00,0.000000000000000000e+00
-4.504136427728567260e-01,-1.096886031058286193e+00,0.000000000000000000e+00,3.605484722849712220e+00,-3.499054573079207753e+00,3.972114682235776240e+00,1.731424767298051615e+00,4.137535510228364188e+00,0.000000000000000000e+00,2.906949721031878986e-02,5.674463230952306869e-01,-6.876730378177894343e-01,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,1.394903486662592229e+00,7.139324195027710873e-01,1.688591389292715128e+00,0.000000000000000000e+00
-3.928124139592487074e-01,-9.600286204908062837e-01,0.000000000000000000e+00,3.607680400963780620e+00,-3.482490080747173256e+00,3.945116467268698912e+00,1.724649260966110376e+00,4.073911935703522502e+00,0.000000000000000000e+00,1.010904079104703868e-01,4.278027908430593884e-01,-9.285887640973582435e-01,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,9.780330101918938368e+00,-2.032651899582486599e-01,-1.908707235745233488e+00,0.000000000000000000e+00
-3.359987838399722260e-01,-8.268471620235091635e-01,0.000000000000000000e+00,3.612840168805531604e+00,-3.471883892246894199e+00,3.911567649990411510e+00,1.684171321989422543e+00,3.916986333601609083e+00,0.000000000000000000e+00,2.058256545151399552e-01,2.117569996231868645e-01,-1.078871300384562248e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,1.636876194540332463e+01,-1.214338169300675618e+00,-4.707768063057463870e+00,0.000000000000000000e+00
-2.810272700936819468e-01,-6.999308103871253461e-01,0.000000000000000000e+00,3.621681133258517704e+00,-3.469116909942737248e+00,3.874519033715790872e+00,1.614123844205382463e+00,3.698008336446029443e+00,0.000000000000000000e+00,3.212096584726543136e-01,-4.073055332501993031e-02,-1.137896782806010476e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,2.123483099522486128e+01,-2.101424333521194843e+00,-6.569339914667386537e+00,0.000000000000000000e+00
-2.287968390916400863e-01,-5.809941236467548453e-01,0.000000000000000000e+00,3.634308011317309628e+00,-3.474877206010323683e+00,3.836896573347332584e+00,1.519703380330148956e+00,3.438196622358131282e+00,0.000000000000000000e+00,4.325704075595860898e-01,-2.984451985059346502e-01,-1.113559736417428336e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,2.478549834881730973e+01,-2.832613916257015862e+00,-7.794351422636907500e+00,0.000000000000000000e+00
-1.800147444633708738e-01,-4.711171148001921938e-01,0.000000000000000000e+00,3.650426609499199948e+00,-3.488947811451010406e+00,3.801255264915200272e+00,1.407229893313063362e+00,3.154443071858120451e+00,0.000000000000000000e+00,5.305833907384289727e-01,-5.384488447399904398e-01,-1.019878071041092626e+00,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,2.726087725760985236e+01,-3.374204610512580249e+00,-8.512606515000335605e+00,0.000000000000000000e+00
-1.351762378946852472e-01,-3.708799158532833373e-01,0.000000000000000000e+00,3.669501763326524557e+00,-3.510479517014438944e+00,3.769623469916620895e+00,1.283093170697287455e+00,2.859818935471290846e+00,0.000000000000000000e+00,6.100599870020279036e-01,-7.457838349732752725e-01,-8.741002886515378822e-01,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,2.883862953018878272e+01,-3.724101678473276333e+00,-8.838724091604907684e+00,0.000000000000000000e+00
-9.456947479209019958e-02,-2.804708461370704620e-01,0.000000000000000000e+00,3.690877928333083258e+00,-3.538241336879281107e+00,3.743433923327199153e+00,1.153328842003775723e+00,2.564762143252961923e+00,0.000000000000000000e+00,6.689061212048105221e-01,-9.124253857831471359e-01,-6.944792948946869604e-01,4.000000000000000000e+00,-4.000000000000000000e+00,4.000000000000000000e+00,2.964543610720528832e+01,-3.892929860805344422e+00,-8.851703766549846364e+00,0.000000000000000000e+00
